[14:57:49.351] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 21.1.233, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, nogui] 
[14:57:49.365] [main/INFO] [Launcher/MODLAUNCHER]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.11+10-LTS 
[14:57:49.372] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.11 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0 
[14:57:50.772] [main/INFO] [loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver 
[14:57:51.026] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/Windows/Documents/Codex/2026-07-10/goa/tmp/vvh-server-work-final4-20260808/server/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%2373!/ Service=ModLauncher Env=SERVER 
[14:57:51.705] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "server-1.21.1-20240808.144430-srg.jar" [locator: production server provider +net.neoforged:neoforge:21.1.233:server] 
[14:57:51.760] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neoforge-21.1.233-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[libraries\net\neoforged\neoforge\21.1.233\neoforge-21.1.233-universal.jar]], reader: mod manifest] 
[14:57:51.769] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "~nonexistent" [locator: org.sinytra.connector.locator.ConnectorEarlyLocatorBootstrap@4bf3798b] 
[14:57:51.802] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "accessories-neoforge-1.1.0-beta.53+1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:52.909] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "lootr-neoforge-1.21.1-1.11.37.120.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:52.921] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "LostTrinkets-21.1.4-mc1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:52.928] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mannequins-3.0.0-rc.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:52.943] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mca-neoforge-7.7.28+1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:52.950] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "mcacapitals-1.1.0.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:52.968] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Mekanism-1.21.1-10.7.19.85.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:52.977] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MekanismAdditions-1.21.1-10.7.19.85.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:52.985] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MekanismGenerators-1.21.1-10.7.19.85.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:52.994] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "MekanismTools-1.21.1-10.7.19.85.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.001] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "midnightlib-neoforge-1.9.3+1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.009] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "modernfix-neoforge-5.27.14+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.018] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "moonlight-neoforge-1.21.1-3.3.0.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.028] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "NaturesCompass-1.21.1-3.4.0-neoforge.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.036] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neruina-3.3.2+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.045] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "numismaticsutils-2.1-1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.059] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "OctoLib-NEOFORGE-0.6.2+1.21.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.089] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "owo-lib-neoforge-0.12.15.5-beta.1+1.21.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.117] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "player-animation-lib-forge-2.0.4+1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.130] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Powah-6.2.10.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.142] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "powergrid-mc1.21.1-0.5.5.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.156] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "PuzzlesLib-v21.1.51-1.21.1-NeoForge.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.192] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rechiseled-1.2.4-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.199] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "resourcefulconfig-neoforge-1.21-3.0.11.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.206] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "resourcefullib-neoforge-1.21-3.0.12.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.216] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "rhino-2101.2.7-build.85.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.224] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ritchiesprojectilelib-2.1.2+mc.1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.234] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sable-neoforge-1.21.1-2.0.3.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.243] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sablephysicscompat-1.3.0.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.250] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sizeable_foliage-neoforge-1.21.1-1.2.0.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.259] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sky_archipelago-1.3.4.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.272] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sliceanddice-forge-4.2.4.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.283] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sophisticatedbackpacks-1.21.1-3.25.73.2020.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.293] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "sophisticatedcore-1.21.1-1.4.80.2194.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.301] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Sparkweave-NeoForge-0.510.0.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.314] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "starterkit-1.21.1-8.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.324] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "supermartijn642configlib-1.1.8-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.334] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "supermartijn642corelib-1.1.21-neoforge-mc1.21.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.350] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "supplementaries-neoforge-1.21.1-3.8.4.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.360] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "The-Hordes-1.21.1-1.6.3c.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.372] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "treephysics-neoforge-1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.489] [main/WARN] [loading.moddiscovery.ModDiscoverer/SCAN]: Skipping jar. File C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods\trinkets-3.10.0.jar is a Fabric mod and cannot be loaded 
[14:57:53.499] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "trmt-0.5.1-1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.507] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "underlay-1.0.3-neoforge-mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.515] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "vampire_spells_addon-neoforge-1.21.1-0.0.6.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.526] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "VampiresDelight-1.21.1-0.1.12b.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.541] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "Vampirism-1.21-1.10.12.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.549] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "vampirism_integrations-1.21.1-1.10.2.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.560] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "via_romana-2.2.2+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.570] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "vista-neoforge-1.21.1-4.4.11.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.580] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "xaeroworldmap-neoforge-1.21.1-1.41.0.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.587] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "yet_another_config_lib_v3-3.8.2+1.21.1-neoforge.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:53.595] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "yourstruly-neoforge-1.0.1+mc1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:57:56.942] [main/WARN] [selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: library:net.fabricmc.loader. Using Mod File: \~nonexistent 
[14:57:56.943] [main/WARN] [selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: yet_another_config_lib_v3. Using Mod File: C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods\yet_another_config_lib_v3-3.8.2+1.21.1-neoforge.jar 
[14:57:56.943] [main/INFO] [loading.moddiscovery.locators.JarInJarDependencyLocator/]: Found 102 dependencies adding them to mods collection 
[14:57:56.944] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-renderer-api-v1-3.4.1+9125b6dc19.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.944] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "codecui-neoforge-1.21.1-1.3.6.jar" [parent: moonlight-neoforge-1.21.1-3.3.0.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.945] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "glsl-processor-0.2.3.jar" [parent: veil-neoforge-1.21.1-4.1.4.jar, locator: jarinjar] 
[14:57:56.945] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "ponder-neoforge-1.0.82+mc1.21.1.jar" [parent: create-1.21.1-6.0.10.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.945] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-item-api-v1-11.2.0+0c57911319.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.945] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-rendering-fluids-v1-3.1.6+a51883b219.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.945] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "github-api-2.0-rc.6.jar" [parent: neruina-3.3.2+1.21.1-neoforge.jar, locator: jarinjar] 
[14:57:56.945] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "MixinSquared-0.3.3.jar" [parent: mixinsquared-forge-0.3.3.jar, locator: jarinjar] 
[14:57:56.945] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "appdirs-1.2.1.jar" [parent: Sparkweave-NeoForge-0.510.0.jar, locator: jarinjar] 
[14:57:56.945] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "netty-0.1.4.1.jar" [parent: owo-lib-neoforge-0.12.15.5-beta.1+1.21.jar, locator: jarinjar] 
[14:57:56.946] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-convention-tags-v1-2.1.5+7f945d5b19.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.946] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "endec-0.1.8.1.jar" [parent: owo-lib-neoforge-0.12.15.5-beta.1+1.21.jar, locator: jarinjar] 
[14:57:56.946] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "kotlinx-coroutines-core-jvm-1.10.2.jar" [parent: kotlinforforge-5.11.0-all.jar, locator: jarinjar] 
[14:57:56.946] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-block-view-api-v2-1.0.11+e9036fd419.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.946] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-convention-tags-v2-2.11.1+87e5848019.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.947] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-command-api-v2-2.2.28+36d727be19.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.947] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-data-attachment-api-v1-1.4.5+26d408aa19.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.947] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "veil-neoforge-1.21.1-4.1.4.jar" [parent: sable-neoforge-1.21.1-2.0.3.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.947] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "dev.simulated_team.simulated.simulated-neoforge-1.21.1-1.3.0.jar" [parent: create-aeronautics-bundled-1.21.1-1.3.0.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.947] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "kotlin-stdlib-jdk7-2.3.0.jar" [parent: kotlinforforge-5.11.0-all.jar, locator: jarinjar] 
[14:57:56.947] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-screen-api-v1-2.0.25+0ae1214819.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.947] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "kotlin-stdlib-jdk8-2.3.0.jar" [parent: kotlinforforge-5.11.0-all.jar, locator: jarinjar] 
[14:57:56.947] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "kotlinx-serialization-json-jvm-1.9.0.jar" [parent: kotlinforforge-5.11.0-all.jar, locator: jarinjar] 
[14:57:56.948] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "bytecodecs-1.1.2.jar" [parent: resourcefullib-neoforge-1.21-3.0.12.jar, locator: jarinjar] 
[14:57:56.948] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-content-registries-v0-8.0.19+5e0d320019.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.948] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "snakeyaml-2.2.jar" [parent: OctoLib-NEOFORGE-0.6.2+1.21.jar, locator: jarinjar] 
[14:57:56.948] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found gamelibrary file "mixinextras-neoforge-0.5.3.jar" [parent: neoforge-21.1.233-universal.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.948] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-game-rule-api-v1-1.0.53+36d727be19.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.949] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-api-lookup-api-v1-1.6.71+c290471319.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.949] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "ejml-core-0.44.0.jar" [parent: powergrid-mc1.21.1-0.5.5.1.jar, locator: jarinjar] 
[14:57:56.949] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found gamelibrary file "dev.ryanhcode.sable.sable-sable_rapier-1.21.1-2.0.3.jar" [parent: sable-neoforge-1.21.1-2.0.3.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.949] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "imageio-metadata-3.12.0.jar" [parent: yet_another_config_lib_v3-3.8.2+1.21.1-neoforge.jar, locator: jarinjar] 
[14:57:56.949] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "kotlin-stdlib-2.3.0.jar" [parent: kotlinforforge-5.11.0-all.jar, locator: jarinjar] 
[14:57:56.949] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "fabric-entity-events-v1-1.8.0+5ede667619.jar" [parent: forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar, locator: jarinjar, reader: mod manifest] 
[14:57:56.950] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "ejml-ddense-0.44.0.jar" [parent: powergrid-mc1.21.1-0.5.5.1.jar, locator: jarinjar] 
[14:57:56.950] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "common-io-3.12.0.jar" [parent: yet_another_config_lib_v3-3.8.2+1.21.1-neoforge.jar, locator: jarinjar] 
